text,stars,sentiment
"Eğer sorunlu bir cildiniz varsa makyaj için öncelikle en en en önemlisi makyaj bazı, cildi makyaja hazırlayacak ürün. Çünkü istediğiniz kadar iyi ürünler kullanın cildinizi makyaja hazırlayacak doğru ürünü kullanmadıkça makyaj hiçbir zaman istediğiniz gibi bir görünüme kavuşmayacak. Nivea markası çok eskiden beri hepimizin bildiği ve güvendiği bir marka, makyaj bazını daha önce denememiştim, öncelikle şunu söyleyebilirim kızlar ŞA-HA-NE. Bu ürünün inanılmaz güzel bir yapısı ve dokusu var, cildi makyaja hazırlarken yumuşacık yapıyor sürdüğünüz fondöten ne kat kat duruyor ne de pütür pütür. Renk tonunu eşitlemesi benim için çok çok önemliydi, bunu da daha önce ki bazlarımda pek görememiştim ya da benim cildim daha güçlü bir baza ihtiyaç duyuyor olabilir ama bu ürün benim rengimi iyi derecede eşitledi.",5,Pozitif
Yıllardır aradığım ürünü bulmuş gibiyim. Yağlı ve akneye meyilli bir cilde sahip olduğum için ne zaman baz kullanarak makyaj yapsam birkaç saat içinde cildim parlamaya başlardı makyajı sildikten sonra da cildim rahatsız olurdu. Fakat bu ürün ile kusursuz kalıcı bir makyaj deneyimi yaşadım. Keşke kutudan daha fazla çıksaydı bile dedim. Denediğim en güzel makyaj bazıydı hem gözeneklerimi cilt lekelerimi iyi kapattı hem de cildimi rahatsız etmeden gün boyu makyajı taşımamı sağladı. Nemlendirici bir krem gibi olduğundan fazladan bir temizlemeye de gerek görmedim ben. Cildimi hiç rahatsız etmedi. Üstelik maske ile dolaştığımız şu pandemi günlerinde makyaj bazı kullanmakla cildin makyajı kusmasını da engellediğini deneyimledim. Bu ürün artık kesinlikle makyaj kutumun vazgeçilmez bir parçası olacak.,5,Pozitif
"Ürün deneme boyu bu tek seferlik kullanımda etki göstermediği için memnunluk oluşturabilecek veya oluşturamayacak bir durum söz konusu değil maalesef.
Bu şekilde ki deneme ürünlerin en az 3-5 arası kullanım için göndermeli ki etki veya yan etki yapsın bizlerde o şekilde yorum yapabilelim.",1,Negatif
Markayı ve içeriğini tam olarak bilemediğim için kullanmak istemedm. En azından paketin dışında Türkçe yazabilrdi açıklamaları. Ona göre kullanıp daha olumlulu yorum yapardım,1,Negatif
Bu ürünü iki ml kök pakkette yaşlanma karşıtı olarak değerlendirmek mümkün değil biraz daha bonkör olmakta fayda var ürün yorumlarının objektifligi açısından,1,Negatif
Cildim de kuru bir görüntü bıraktı yüzüme fazla iyi gelmedi,1,Negatif
ürünün etkisi anlaşılmıyor tek kullanımlık olduğu için,1,Negatif
Cilde sürünce Rengi turuncu oluyor ve çok bulaşıyor.,1,Negatif
Ürünün sadece kokusu hoşuma gitti. Yoksa beğenmedim,1,Negatif
Gramajı az olduğundan pek bir etkisini göremedim,1,Negatif
Tek kullanimlik oldugu icin bi sonuc alamadim,1,Negatif
Benim cildimde  bıraktığı hissi sevmedim,1,Negatif
"La Roche Posay ürünlerini kullanırım, seboreik dermatitli bir cildim olduğu için gayet de memnun kaldığım ürünler sunuyor. Bu ürün özelinde ise cilt tonum çok açık olduğu için malesef ten rengime çok koyu kaldı. Bir de terleme vs durumlarında akması malesef kötü bir durum, malum güneş kremi sıcak havalarda daha çok kullanacağım bir ürün ancak akması ve kıyafete bulaşması üzdü.",2,Negatif
Ürünü daha önce kullanmadım. İlk kez gönderilen numune ile deneme fırsatı buldum. Ama gönderilen ürün okadar küçük boyuttaydı ki etkilerini anlamam çok zor. Ama kullandığım kadarıyla sürümü kolay bi krem. Normal şartlarda güneş koruyucu krem sürdüğümüzde beyaz bi tabaka kalıyor. Ama bu üründe o sıkıntıyı yaşamadım gayet güzel emilim sağlıyor ürün.,2,Pozitif
Bu üründen sonuç almam için numuneyi az buldum. O yüzden tavsiye etmeyi doğru bulmuyorum. Sadece cildimi nemlendirdigini gördüm. Cildim güneşte hemen kızarmaz zaten belkide o yüzden etki görmedim. Yıllardır kullandığım güneş kremi markasına devam etmeyi düşünüyorum.,2,Negatif
"Ürün, hakkında yorum yapmak için yeterli miktarda değil. İki kez sürme olarak kullandığınızda etkisini görmeniz mümkün değil sadece dokusu güzel fakat etkisi hakkında yorum yapılabilmesi için daha büyük ölçekte ürün gerekli olmakta.",2,Negatif
Ürünün kokusu ve dokusu mükemmel fakat cabuk emilmediginden dolayi biraz rahatsız edici.Cok minik bir paket oldugundan  surekli deneyemedim sürekli kullanımda sağlayacağı faydaları nelerdir o yüzden bilemiyorum.,2,Negatif
Renksiz denilmiş ancak fondöten gibi bir formu ve yapısı var.Makyaj yapmayı sevmeyen benim gibi insanlar için pek uygun değil.Jel veya beyaz bir krem formunda olsa tercih edebilirdim.,2,Negatif
Yüzde ağıır bi krem dokusu oluşturuyor ve yapış yapış kalıyor belli bir süre sonrada elinizi yüzünüze götürünce soyulup dökülüyor rahatsı edici bir krem beğenmedim,2,Negatif
Ürün yorumlayabileceğim kadar uzun kullanım imkanı sağlamıyor maalesef. Nemlendirmesi güzel onun dışında uzun vadeli kullanımda daha doğru değerlendirilebilir.,2,Negatif
Maalesef ürünü beğenmedim ürünü yüzüme sürdükten 15-20 dk sonra topaklanma yapmaya ve soyulma yaptı bu yüzden kullanmam ciltte emilimi gerçekleşmedi,2,Negatif
Pigmentli güneş kremleri yeterli korumayı sağlamıyor. Saçma buluyorum bu ürünleri. Rengi de cildime uymadı zaten. Normal versiyonu çok daha güzeldi,2,Negatif
Ben zaten hali hazırda La Roche markasının güneş kremlerini kullanıyorum. Hepsinden de çok memnunum. Şimdiye kadar hiç renkli güneş kremi deneyimim olmadı. Çünkü cilt yapıma uymuyor. Bu ürün renk olarak benim cilt rengime uygun değildi. Daha koyu buğday tenliler için olabilir. Ben beyaz tenli olduğum için renk olarak uymadı. Yağlı ciltliler sevmez. Mat bitişli değil çünkü. Kuru ve karma ciltlere daha uygun. Kapatıcılık olarak orta seviyeden biraz daha yüksek seviyede kapatıcılık ve renk eşitliği sağlıyor. Ne çok mat ne de çok yağlı bir bitişi var. Sürüldükten sonra hafif nemli bir görüntü bırakıyor.,3,Pozitif
Ürün güzel bir ürün. Beyazlık bırakmıyor asla ve topaklanma sorunu da yapmadı. Gözlerimi de hiç yaktığına denk gelmedim. Ancak yapısı çok kalın ve ağır geldi. Sanırım ince yapılı ürünlere alışmamın da etkisi vardır ancak kuru ciltli olmama rağmen yüzümde bir yapı hissettim. Bir yarım saat sonra azalıyor tabii bu durum ama yine de çok merak ettiğim bir üründü denebunu sayesinde denedim ve almayı düşünmüyorum. Fakat ağırlık kısmına takılmayan herkese önerebilirim. Kötü bir ürün değil normal bir güneş kremi :),3,Pozitif
"Çok duyduğum için aşırı denemek istediğim bir üründü, cildim çok beyaz ve gündelik kullanabileceğim bir yüz güneş kremi arıyorum abartı parlaklık sağlamayan. Bir kez deneme şansım oldu 2 mL olduğu için ve cilt bakımımdaki başka bir ürün nedeniyle olduğunu düşündüğüm şekilde sürdükten bir saat sonra belirli topaklanmalar ve soyulmalar oldu. Suratıma çok dokunmadığım sürece baş edilemez bir durum değildi. Parlaklık yapmadı, ince dokuluydu rahat dağıttım, sivilcelenme yapmadı. Beğendim.",3,Pozitif
Ürünü daha önce duymamıştım ama üç özelliği bir arada bulundurması sebebiyle çok kullanışlı olacağını düşünmüştüm. Vadettiği etkileri uzun süreli kullanımda yorumlamak daha doğru olacaktır. Ama ilk kullanım için şunu söyleyebilirim ki ürün ciltte yağlı bir his bırakıyor. Emilmiyor sanki. Sürdükçe soyuluyormuş hissi uyandırıyor. Miktarın yarısını sürmeme rağmen bana ağır geldi. Nemlendirdiğini de hissettim.,3,Negatif
La roche efectlar serisini kullanıyorum normalde  ve çok memnunum yağlı bir cildim var  bu ürünü de leke karşıtı olduğu için merak etmıştim denebunu sayesinde kullanma şansım oldu ama bu ürün malesef yağlı ciltler için hiç uygun degil sürdügüm andan itibaren çok yağlı bir his bıraktı ve günün ilerleyen saatlerinde tamamen cildimde yağlama yaptı yağlı cildi olan biriyseniz ürün pek uygun degil,3,Negatif
La roche markasının 50spf+ güneş koruyucusunu kullanmıştım ama daha öncesinde böyle bir sorunla karşılaşmadım. Ama bu deneme ürününü kullandıktan sonraki ertesi gün yüzümde sivilcelenme arttı. Benim cilt yapım nedenli olabilir. Ama karma ciltli olan diğer kişilere tavsiye olarak bu tipi değil de dry touch olan tipini tavsiye ederim.,3,Negatif
Ürünü çok merak ediyordum. Şuan bu markanın XL olan güneş kremini kullanıyorum. Yeni çıkan ürün yüzümde yağlı his bıraktı ve en sevmediğim şey bu. Nemlendiriyor onda sıkıntı yok. Ama yapış yapış yağlı his bu ürünü tercih etmeyeceğimi gösteriyor. XL’ye devam edeceğim,3,Negatif
"bana gelen renkli Güneş kremiydi,açıksi ben yüzüme makyaj malzemesi kullanmam ama kapatıcı kullananlar tercih edebilir yalnız çok iyi dağıldığını söyleyemem ama daha önce kullandığım güneş kremleri yüzümü baya yaglandırırken bunda öyle bı sorun yaşamadım",3,Pozitif
Daha once kullanmadığım ve hiç duymadığım bi urun o yüzden fikir sahibi çok değilim sadece bir kullanımlık deneme durumum oldu farkettigim yüzümde yumuşaklık etkisi oldu sanırım dahaiyi deneyim ve etki için uzun süreli kullanım tavsiye ediyorum :),3,Pozitif
Leke giderici serumumun üzerine uyguladım..sürdüğümde parlak ve yağlı bir his bıraktı..belki serumla beraber sürdüğüm in böyle olmuştır ama diğer nemlendiricimi de serumla beraber kullanıyorum ancak cildimde yağlanma yapmıyor,3,Pozitif
"Cildim aşırı hassas olduğu için güneş kreminde oldukça seçici olmak zorundayım. En kaliteli markalarda bile cildim alerjen tepkiler gösterebiliyor. Daha önce La Roche- Posay kullanmamıştım. Çok fazla önerildiğini biliyordum ve kutuda görünce çok sevindim. Güneş koruyucu kremlerde istediğimiz en önemli özellikler hızlı emilmesi ve yağlı his bırakmaması, o da bu üründe profesyonelce uygulanmış. Dokusu kadifemsi, cildinizi yormuyor ve leke görünümünü azaltıyor. Zengin bir içeriği var. Hyalüronik asit ve Niasinamid ile yüksek koruma sağlıyor. Cildinize hem ihtiyacı olan bakımı yapıp pürüzsüzleştiriyor hem de güneşten koruyor.",4,Pozitif
"La Roche Posay markasının daha önce birçok ürününü kullanma fırsatı bulmuştum. Yüz temizleme jeli ve hassas ciltlere yönelik nemlendirici ürünlerini denedim ve henüz memnun kalmadığım bi ürünüyle karşılaşmadım. Cildimde yaklaşık iki senedir nemlendirici güneş kremi ve temizleyici olarak bu markanın ürünlerini kullanıyorum. Bu güneş kreminden de diğer ürünlerinden kaldığım gibi memnun kaldım, cildiniz benimki gibi karma ise herhangi bir ağırlık, ürünü emmeme gibi sorun yaşamıyorsunuz. Güneş korumasının yüksekliği de artı yönlerinden biri.",4,Pozitif
"Roche Posay ürünlerini zaten bilitordum ancak kullanmamıştım. Özellikle güneş koruyucularda aradığımız en önemli özellikler çabuk emilmesi ve yağlı his bırakmaması o da bu üründe mevcut, dokusu harika ,cildinizi yormuyor ve leke görünümünü azaltıyor ve aynı zamanda koruma sağlıyor, yani cildinize hem bakımı yapıp pürüzsüzleştiriyor hemde güneşten koruyor, aradığımız her şey La Roche Posay Anthelios Age'de var sanırım. Kapatıcılık özelliği de bir çok sadece bu işlevi gören üründen bile iyi, ben çok beğendim.",4,Pozitif
Nemlendiriciler genellikle yüksek güneş koruması sağlamıyor. Bu ürün ise hem güneş koruması hem de yaşlanma karşıtı bir nemlendirme olanağı sağlaması açısından iyi bir alternatif sunuyor. Kağıt paket içeriği çok az ürün aldığından etkinliğini tam olarak test edebildiğimi düşünmesem de La Roche Posay markasına olan inancım nedeniyle ürüne güvendim diyebilirim. Ayrıca birkaç ürün özelliğini tek üründe birleştirmek bu pahalılıkta iyi bir fırsat diye düşünüyorum.,4,Pozitif
Ürüne 1 puan kırıp 4 puan verme sebebim renk tonunun sarımtrak koyu olması.daha açık renk olmalıydı.Abcak yine de bu ton cilde sahip olanların tercih edeceğini düşünüyorum. Onun haricinde hem güneşten koruyucu etkisi hem de fondoten gibi renk vermesi açısından tercih edilebilir bir ürün. Ben bu markanın başka bi yüz koruyucusunu kullanıyorum. Ancak bu ton ben sarışın olduğum için yüzüme koyu kaldı. Belki en açık rengi daha uygun olacaktır.,4,Pozitif
"Beklediğimden çok daha iyi bir sonuç aldım. spf 50 bir güneş koruyucu için emilimi harika, asla iz bırakmadı ve çok güzel nemlendiriyor. Yumuşacık bir etki bırakırken hiç yağlandırmadı. Gerçekten hem koruma hem nemlendirme hem de bakım için tatminkar bir ürün. Benim cildim kışın karma yazın ise yağlıya dönük bir yapıda. Bu sebeple bir kaç saat sonra t bölgemde hafif yağlanma oldu 1 puanı onun için kırdım. Ama genel anlamda çok beğendim.",4,Pozitif
ürün zaten cilt bakımı dediğimizde aklımıza ilk gelen markaya ait. denebunu sayesinde bunu denemek bu anlamda çok güzel . güneş kremi yaz kış olmazsa olmazım ve cildime uygun güneş kremi bulmak benim için çok zor.ürün güneşten korurken aynı zamanda nemlendiriyor . bu müthiş bir birliktelik olmuş. cildi pul pul veya yağlı göstermiyor. içeriği zaten harika . fiyat gerçekten fazla ama cildimiz için bu fiyatları vermek bana saçma gelmiyor.,4,Pozitif
"Akneye meyilli, hassas ve karma bir cildim var. Cildim bugüne kadar denediğim çoğu güneş kremiyle iyi anlaşamadı, güneş kremi sürdükten sonra genelde yağlanma ve sivilce problemi yaşıyorum. La Roche-Posay'in güneş kremlerini son yıllarda neredeyse herkesten duyuyorum fakat deneme fırsatım olmamıştı. Bu deneme boy ürünü kullandıktan sonra cildimde herhangi bir sorun yaşamadım. Büyük boyunu almayı ve kullanmayı düşünüyorum",4,Pozitif
"Günlük olarak rahatlıkla kullanabileceğin La Roche Posay Anthelios Age Correct SPF 50, renksiz bir güneş kremi. İster tek başına yüz serumundan sonra kullanabilir, istersen de makyajdan önce kolaylıkla uygulayabilirsin. Ben dokusunu oldukça hafif buldum ki benim cildim sorunlu olmasına rağmen kremi kaldırdı. Yağlı bir his ve beyaz bir his bırakmıyor. Hassas ciltlerin kullanımı için uygun, hipoalerjenik formüle sahip.",4,Pozitif
"daha önce bir ürünü kulandiydim hiç hoşuma gitmediydi maske hissi bıraktı ama bu kez la Roche Posay cildime uyan çok iyi bir ürün yaptı, krem ​​hafif bir dokuya sahip ve hoş olmayan hisler bırakmadan hızla emiliyor, uzman içeriği da benim için çok önemli, ayrıca ürünün sadece nemlendirmesini değil aynı zamanda cildimi güneş ışınlarından korumasını da istiyorum ki bu kremin sahip olduğu şey bu beni çok mutlu etti.",4,Pozitif
"Ürün zaten dermatoloji çıkışlı bir ürün olduğu için gözüm kapalı denedim. En sevdiğim yanı nemlendirme ve güneş koruyucu özelliğinin bir arada olması. Koyu lekelerim olmadığı için onlara etkisi nasıldır bilmiyorum ama ben hayatımda hem nemlendiren hem güneşten koruyan böyle bir krem görmedim. Klasik güneş koruyucularının ötesinde .. Asla yüzünüzde beyaz beyaz yağlı yağlı kalmıyor. Sürdüğünüz anda 2-3 dakika anda cilt tarafından emiliyor. Hatta ben ilk başta su bazlı olduğunu düşündüm çünkü su bazlı ürünleri daha çabuk emiyor cildim. 
Bu üründe en sevdiğim bir diğer şey ise azıcık bir ürünün bütün yüze yetmesi. Başka günlerde kullanayım diye ürünün yarısını kullandım. Daha azını bile kullanabilirmişim. Azıcık bir ürünle yüzümün tamamını 2-3 dakika içinde inanılmaz nemlendirdi. 
Eczanedeki fiyatlarına baktım biraz pahalı bir ürün ama hem güneşten koruyan hem nemlendiren böyle güzel bir ürüne o para verilir. Performans olarak çok iyi çünkü. Çok beğendim.",5,Pozitif
"La Roche Posay ürünlerini zaten sürekli kullanıyorum ve çok memnunum, Anthelios Age Correct de harika ürünleri arasında, güneş koruyucularda aradığımız en önemli özellikler çabuk emilmesi ve yağlı his bırakmaması o da bu üründe mevcut, dokusu harika kadifemsi,cildinizi yormuyor ve leke görünümünü azaltıyor, üstelik içeriği de süper, şu aralar çok duyduğumuz Hyalüronik asit ve Niasinamid var aynı zamanda yüksek koruma sağlıyor, yani cildinize hem ihtiyacı olan bakımı yapıp pürüzsüzleştiriyor hemde güneşten koruyor, aradığımız her şey La Roche Posay Anthelios Age'de var sanırım:)",5,Pozitif
